speciesID	GBIF	species
290307365	urn:lsid:faunaeur.org:taxname:195008	Empoasca decipiens
290310079	urn:lsid:faunaeur.org:taxname:54865	Cavariella pastinacae
290309674	urn:lsid:faunaeur.org:taxname:452111	Lygus punctatus
290310077	urn:lsid:faunaeur.org:taxname:54726	Aulacorthum palustre
290307720	urn:lsid:faunaeur.org:taxname:89988	Thrips fuscipennis
290310037	urn:lsid:faunaeur.org:taxname:54816	Brachyunguis tamaricis
290307376	urn:lsid:faunaeur.org:taxname:195384	Eupteryx vittata
290310054	urn:lsid:faunaeur.org:taxname:54710	Appendiseta robiniae
290307384	urn:lsid:faunaeur.org:taxname:193687	Macrosteles fieberi
290310072	urn:lsid:faunaeur.org:taxname:56187	Thripsaphis producta
290307378	urn:lsid:faunaeur.org:taxname:193873	Fieberiella florii
290310808	urn:lsid:faunaeur.org:taxname:55829	Periphyllus acericola
290307371	urn:lsid:faunaeur.org:taxname:195335	Eupteryx calcarata
290310142	urn:lsid:faunaeur.org:taxname:55907	Protrama ranunculi
290307379	urn:lsid:faunaeur.org:taxname:194217	Graphocraerus ventralis
290310062	urn:lsid:faunaeur.org:taxname:54939	Chaitophorus tremulae
290307348	urn:lsid:faunaeur.org:taxname:194403	Allygus modestus
290310131	urn:lsid:faunaeur.org:taxname:55487	Macrosiphoniella usquertensis
290307596	urn:lsid:faunaeur.org:taxname:452167	Creontiades pallidus
290310047	urn:lsid:faunaeur.org:taxname:55711	Nearctaphis bakeri
290307372	urn:lsid:faunaeur.org:taxname:195339	Eupteryx collina
290310082	urn:lsid:faunaeur.org:taxname:55052	Coloradoa rufomaculata
290310843	urn:lsid:faunaeur.org:taxname:55950	Rhopalosiphoninus latysiphon
290308935		Apion violaceum
290307380	urn:lsid:faunaeur.org:taxname:195921	Hephathus nanus
290310028	urn:lsid:faunaeur.org:taxname:56124	Tetraneura caerulescens
290307632	urn:lsid:faunaeur.org:taxname:152681	Megadelphax sordidulus
290310153	urn:lsid:faunaeur.org:taxname:55367	Impatientinum asiaticum
290307389	urn:lsid:faunaeur.org:taxname:194891	Micantulina stigmatipennis
290309627	urn:lsid:faunaeur.org:taxname:54841	Capitophorus elaeagni
290307402	urn:lsid:faunaeur.org:taxname:194022	Rhopalopyx vitripennis
290310034	urn:lsid:faunaeur.org:taxname:54590	Aphis nerii
290311024	urn:lsid:faunaeur.org:taxname:454069	Aelia rostrata
290310033	urn:lsid:faunaeur.org:taxname:54608	Aphis polygonata
290307360	urn:lsid:faunaeur.org:taxname:194314	Cicadula quadrinotata
290310138	urn:lsid:faunaeur.org:taxname:55657	Myzodium modestum
290307140	urn:lsid:faunaeur.org:taxname:95626	Tetranychus urticae
290310022	urn:lsid:faunaeur.org:taxname:55252	Euceraphis punctipennis
290307160	urn:lsid:faunaeur.org:taxname:55582	Metopolophium dirhodum
290309566	urn:lsid:faunaeur.org:taxname:452079	Orthops kalmii
290307381	urn:lsid:faunaeur.org:taxname:193793	Japananus hyalinus
290309580	urn:lsid:faunaeur.org:taxname:453770	Ceraleptus gracilicornis
290308589	urn:lsid:faunaeur.org:taxname:450702	Tingis cardui
290309657	urn:lsid:faunaeur.org:taxname:56234	Tubaphis ranunculina
290307394	urn:lsid:faunaeur.org:taxname:194103	Ophiola decumana
290309372	urn:lsid:faunaeur.org:taxname:56150	Therioaphis trifolii
290308557	urn:lsid:faunaeur.org:taxname:451827	Heterotoma merioptera
290309571	urn:lsid:faunaeur.org:taxname:454181	Piezodorus lituratus
290307171	urn:lsid:faunaeur.org:taxname:452285	Stenodema calcarata
290309625	urn:lsid:faunaeur.org:taxname:54729	Aulacorthum solani
290308548	urn:lsid:faunaeur.org:taxname:452198	Capsus ater
290310114	urn:lsid:faunaeur.org:taxname:55112	Diuraphis frequens
290308559	urn:lsid:faunaeur.org:taxname:452119	Liocoris tripustulatus
290310071	urn:lsid:faunaeur.org:taxname:56158	Therioaphis riehmi
290307367	urn:lsid:faunaeur.org:taxname:195017	Empoasca vitis
290307411	urn:lsid:faunaeur.org:taxname:243215	Chaetocnema hortensis
290309710	urn:lsid:faunaeur.org:taxname:302587	Sitodiplosis mosellana
290308584	urn:lsid:faunaeur.org:taxname:453552	Piesma maculatum
290311100	urn:lsid:faunaeur.org:taxname:302230	Monardia toxicodendri
290309632	urn:lsid:faunaeur.org:taxname:55286	Geoica utricularia
290311103	urn:lsid:faunaeur.org:taxname:302366	Campylomyza ormerodi
290310092	urn:lsid:faunaeur.org:taxname:55706	Nasonovia pilosellae
290308076	urn:lsid:faunaeur.org:taxname:303436	Dasineura napi
290310220	urn:lsid:faunaeur.org:taxname:55432	Macchiatiella rhamni
290311104	urn:lsid:faunaeur.org:taxname:302361	Campylomyza fusca
290309628	urn:lsid:faunaeur.org:taxname:54842	Capitophorus hippophaes
290308657		Campylomyza praecom
290310078	urn:lsid:faunaeur.org:taxname:54840	Capitophorus carduinus
290311165	urn:lsid:faunaeur.org:taxname:303209	Hybolasioptera fasciata
290309636	urn:lsid:faunaeur.org:taxname:55707	Nasonovia ribisnigri
290310410	urn:lsid:faunaeur.org:taxname:303693	Contarinia tritici
290310097	urn:lsid:faunaeur.org:taxname:55994	Schizaphis pilipes
290309709	urn:lsid:faunaeur.org:taxname:302904	Mayetiola destructor
290310130	urn:lsid:faunaeur.org:taxname:55473	Macrosiphoniella sejuncta
290308087	urn:lsid:faunaeur.org:taxname:257964	Maladera holosericea
290310102	urn:lsid:faunaeur.org:taxname:55075	Cryptomyzus ribis
290308089	urn:lsid:faunaeur.org:taxname:257390	Holochelus vernus
290310257	urn:lsid:faunaeur.org:taxname:95510	Bryobia praetiosa
290308095	urn:lsid:faunaeur.org:taxname:235434	Agriotes pilosellus
290309675	urn:lsid:faunaeur.org:taxname:452255	Adelphocoris quadripunctatus
290307995	urn:lsid:faunaeur.org:taxname:235430	Agriotes obscurus
290309374	urn:lsid:faunaeur.org:taxname:55962	Rhopalosiphum rufiabdominale
290310251	urn:lsid:faunaeur.org:taxname:235413	Agriotes gallicus
290310024	urn:lsid:faunaeur.org:taxname:195382	Eupteryx urticae
290308206	urn:lsid:faunaeur.org:taxname:235416	Agriotes gurgistanus
290310120	urn:lsid:faunaeur.org:taxname:54860	Cavariella archangelicae
290308084	urn:lsid:faunaeur.org:taxname:247169	Anisoplia agricola
290309701	urn:lsid:faunaeur.org:taxname:437702	Scrobipalpa ocellatella
290307883	urn:lsid:faunaeur.org:taxname:235440	Agriotes sputator
290309643	urn:lsid:faunaeur.org:taxname:55308	Hoplocallis picta
290308083	urn:lsid:faunaeur.org:taxname:257372	Holochelus aequinoctialis
290310132	urn:lsid:faunaeur.org:taxname:55517	Macrosiphum funestum
290307858	urn:lsid:faunaeur.org:taxname:247211	Anisoplia austriaca
290307717	urn:lsid:faunaeur.org:taxname:90108	Thrips validus
290309582	urn:lsid:faunaeur.org:taxname:453850	Geotomus elongatus
290309624	urn:lsid:faunaeur.org:taxname:54420	Anuraphis subterranea
290308035	urn:lsid:faunaeur.org:taxname:187565	Atomaria linearis
290307824	urn:lsid:faunaeur.org:taxname:452231	Apolygus lucorum
290308217	urn:lsid:faunaeur.org:taxname:453794	Tritomegas bicolor
290311025		Toxoptera gramineum
290309671	urn:lsid:faunaeur.org:taxname:247224	Phyllopertha horticola
290311166	urn:lsid:faunaeur.org:taxname:90339	Haplothrips leucanthemi
290308000	urn:lsid:faunaeur.org:taxname:152382	Reptalus panzeri
290310156	urn:lsid:faunaeur.org:taxname:54737	Aulacorthum circumflexum
290311011		Oliarus pallene
290307361	urn:lsid:faunaeur.org:taxname:193783	Deltocephalus pulicaris
290308077	urn:lsid:faunaeur.org:taxname:406352	Delia radicum
290309644	urn:lsid:faunaeur.org:taxname:56060	Smynthurodes betae
290310159	urn:lsid:faunaeur.org:taxname:431770	Hepialus humuli
290311074	urn:lsid:faunaeur.org:taxname:193763	Balclutha rhenana
290307870	urn:lsid:faunaeur.org:taxname:242591	Diabrotica virgifera virgifera
290310041	urn:lsid:faunaeur.org:taxname:55318	Hyadaphis coriandri
290310265	urn:lsid:faunaeur.org:taxname:252699	Otiorhynchus morio
290307370	urn:lsid:faunaeur.org:taxname:195326	Eupteryx atropunctata
290307332	urn:lsid:faunaeur.org:taxname:152388	Reptalus cuspidatus
290309569	urn:lsid:faunaeur.org:taxname:453922	Eurygaster austriaca
290309802	urn:lsid:faunaeur.org:taxname:406278	Delia carduiformis
290307357	urn:lsid:faunaeur.org:taxname:195491	Cicadella viridis
290308030	urn:lsid:faunaeur.org:taxname:253489	Otiorhynchus ligustici
290308249	urn:lsid:faunaeur.org:taxname:242844	Phyllotreta punctulata
290307128	urn:lsid:faunaeur.org:taxname:56045	Sitobion avenae
290310798	urn:lsid:faunaeur.org:taxname:243060	Longitarsus nasturtii
290310096	urn:lsid:faunaeur.org:taxname:55930	Pterocomma rufipes
290310012		Epitrix similaris
290307334	urn:lsid:faunaeur.org:taxname:152466	Jassidaeus lugubris
290308751	urn:lsid:faunaeur.org:taxname:242851	Phyllotreta striolata
290309629	urn:lsid:faunaeur.org:taxname:54845	Capitophorus horni
290309092	urn:lsid:faunaeur.org:taxname:242785	Psylliodes wrasei
290311042	urn:lsid:faunaeur.org:taxname:454094	Palomena prasina
290310150	urn:lsid:faunaeur.org:taxname:242690	Psylliodes affinis
290309903	urn:lsid:faunaeur.org:taxname:55124	Drepanosiphum platanoidis
290307423	urn:lsid:faunaeur.org:taxname:242809	Phyllotreta cruciferae
290311020	urn:lsid:faunaeur.org:taxname:195568	Aphrodes makarovi
290307420	urn:lsid:faunaeur.org:taxname:243113	Longitarsus succineus
290309567	urn:lsid:faunaeur.org:taxname:451453	Chlamydatus pullus
290307419	urn:lsid:faunaeur.org:taxname:243096	Longitarsus rubiginosus
290307311	urn:lsid:faunaeur.org:taxname:55327	Hyalopterus pruni
290307414	urn:lsid:faunaeur.org:taxname:243002	Longitarsus exsoletus
290310260	urn:lsid:faunaeur.org:taxname:87631	Cacopsylla melanoneura
290307428	urn:lsid:faunaeur.org:taxname:242856	Phyllotreta undulata
290307159	urn:lsid:faunaeur.org:taxname:54510	Aphis fabae
290311293	urn:lsid:faunaeur.org:taxname:192373	Onthophagus coenobita
290309902	urn:lsid:faunaeur.org:taxname:55676	Myzus ascalonicus
290307430	urn:lsid:faunaeur.org:taxname:242734	Psylliodes luteolus
290311079	urn:lsid:faunaeur.org:taxname:454066	Aelia germari
290307426	urn:lsid:faunaeur.org:taxname:242834	Phyllotreta nigripes
290310059	urn:lsid:faunaeur.org:taxname:54910	Chaitophorus horii beuthani
290307424	urn:lsid:faunaeur.org:taxname:242812	Phyllotreta diademata
290308137	urn:lsid:faunaeur.org:taxname:54770	Brachycaudus helichrysi
290307425	urn:lsid:faunaeur.org:taxname:242833	Phyllotreta nemorum
290310563	urn:lsid:faunaeur.org:taxname:246502	Protapion apricans
290307415	urn:lsid:faunaeur.org:taxname:243052	Longitarsus melanocephalus
290307181	urn:lsid:faunaeur.org:taxname:55516	Macrosiphum euphorbiae
290310925	urn:lsid:faunaeur.org:taxname:65513	Eumerus funeralis
290309642	urn:lsid:faunaeur.org:taxname:54629	Aphis sambuci
290310160	urn:lsid:faunaeur.org:taxname:65546	Eumerus strigatus
290307368	urn:lsid:faunaeur.org:taxname:195050	Austroasca vittata
290307201	urn:lsid:faunaeur.org:taxname:448472	Agrotis segetum
290309631	urn:lsid:faunaeur.org:taxname:54913	Chaitophorus leucomelas
290309901	urn:lsid:faunaeur.org:taxname:152396	Pentastiridius beieri
290307635	urn:lsid:faunaeur.org:taxname:194255	Euscelidius variegatus
290311594	urn:lsid:faunaeur.org:taxname:192275	Onthophagus verticicornis
290310051	urn:lsid:faunaeur.org:taxname:55240	Eriosoma ulmi
290309041	urn:lsid:faunaeur.org:taxname:377383	Meligethes atratus
290307383	urn:lsid:faunaeur.org:taxname:194152	Limotettix striola
290308970	urn:lsid:faunaeur.org:taxname:190550	Axinotarsus pulicarius
290310081	urn:lsid:faunaeur.org:taxname:54895	Chaetosiphon potentillae
290307042	urn:lsid:faunaeur.org:taxname:230495	Tytthaspis sedecimpunctata
290307391	urn:lsid:faunaeur.org:taxname:194125	Mocydia crocea
290308533	urn:lsid:faunaeur.org:taxname:453434	Cymus melanocephalus
290310154	urn:lsid:faunaeur.org:taxname:55940	Rhopalomyzus lonicerae
290308535	urn:lsid:faunaeur.org:taxname:453356	Heterogaster urticae
290307308	urn:lsid:faunaeur.org:taxname:54391	Anoecia corni
290309591	urn:lsid:faunaeur.org:taxname:453365	Holcocranum saturejae
290309640	urn:lsid:faunaeur.org:taxname:55958	Rhopalosiphum nymphaeae
290309587	urn:lsid:faunaeur.org:taxname:453252	Beosus maritimus
290307349	urn:lsid:faunaeur.org:taxname:194367	Anoplotettix horvathi
290309592	urn:lsid:faunaeur.org:taxname:453443	Kleidocerys resedae
290310039	urn:lsid:faunaeur.org:taxname:56299	Uroleucon sonchi
290309585	urn:lsid:faunaeur.org:taxname:453087	Aphanus rolandri
290307337	urn:lsid:faunaeur.org:taxname:152499	Toya propinqua
290308534	urn:lsid:faunaeur.org:taxname:453023	Drymus sylvaticus
290308140	urn:lsid:faunaeur.org:taxname:55299	Hayhurstia atriplicis
290308543	urn:lsid:faunaeur.org:taxname:453269	Stygnocoris sabulosus
290307333	urn:lsid:faunaeur.org:taxname:152873	Dicranotropis hamata
290307881	urn:lsid:faunaeur.org:taxname:453501	Lygaeus equestris
290310093	urn:lsid:faunaeur.org:taxname:55752	Ovatomyzus stachyos
290308544	urn:lsid:faunaeur.org:taxname:452961	Taphropeltus contractus
290307382	urn:lsid:faunaeur.org:taxname:194692	Jassargus obtusivalvis
290309261	urn:lsid:faunaeur.org:taxname:453298	Oxycarenus lavaterae
290307409	urn:lsid:faunaeur.org:taxname:243204	Chaetocnema aridula
290309256	urn:lsid:faunaeur.org:taxname:436837	Pectinophora gossypiella
290309638	urn:lsid:faunaeur.org:taxname:55851	Phorodon humuli
290308550	urn:lsid:faunaeur.org:taxname:452422	Dicyphus constrictus
290309262	urn:lsid:faunaeur.org:taxname:454172	Nezara viridula
290311281	urn:lsid:faunaeur.org:taxname:241387	Cryptocephalus vittatus
290307127	urn:lsid:faunaeur.org:taxname:55959	Rhopalosiphum padi
290311284	urn:lsid:faunaeur.org:taxname:243026	Longitarsus holsaticus
290310065	urn:lsid:faunaeur.org:taxname:55020	Clethrobius comes
290311286	urn:lsid:faunaeur.org:taxname:242798	Phyllotreta astrachanica
290308552	urn:lsid:faunaeur.org:taxname:452427	Dicyphus errans
290311435	urn:lsid:faunaeur.org:taxname:243233	Chaetocnema semicoerulea
290311527	urn:lsid:faunaeur.org:taxname:454256	Eurydema ventralis
290311370	urn:lsid:faunaeur.org:taxname:243115	Longitarsus suturellus
290308572	urn:lsid:faunaeur.org:taxname:451755	Orthotylus ochrotrichus
290311282	urn:lsid:faunaeur.org:taxname:243036	Longitarsus kutscherai
290310073	urn:lsid:faunaeur.org:taxname:56243	Tuberculatus annulatus
290308482	urn:lsid:faunaeur.org:taxname:447060	Lymantria dispar
290307634	urn:lsid:faunaeur.org:taxname:194196	Hardya tenuis
290308480		Celama tuberculana
290310125	urn:lsid:faunaeur.org:taxname:55072	Cryptomyzus korschelti
290308478	urn:lsid:faunaeur.org:taxname:446845	Zanclognatha lunalis
290307768	urn:lsid:faunaeur.org:taxname:55592	Microlophium carnosum
290308476	urn:lsid:faunaeur.org:taxname:446782	Parascotia fuliginaria
290311529		Apion hookeri
290309302	urn:lsid:faunaeur.org:taxname:442830	Sitochroa verticalis
290307164	urn:lsid:faunaeur.org:taxname:152708	Laodelphax striatellus
290308844	urn:lsid:faunaeur.org:taxname:443240	Angustalius malacellus
290310070	urn:lsid:faunaeur.org:taxname:56037	Sipha glyceriae
290308488	urn:lsid:faunaeur.org:taxname:446994	Hyphantria cunea
290307882	urn:lsid:faunaeur.org:taxname:454124	Carpocoris fuscispinus
290308490	urn:lsid:faunaeur.org:taxname:446899	Thumatha senex
290309646	urn:lsid:faunaeur.org:taxname:54378	Amphorophora rubi
290311474	urn:lsid:faunaeur.org:taxname:443044	Cataclysta lemnata
290309662	urn:lsid:faunaeur.org:taxname:229349	Steneotarsonemus culmicolus
290309308	urn:lsid:faunaeur.org:taxname:443274	Chilo suppressalis
290309568	urn:lsid:faunaeur.org:taxname:451350	Heterocapillus tigripes
290309814	urn:lsid:faunaeur.org:taxname:406640	Pegomya fulgens
290311178	urn:lsid:faunaeur.org:taxname:451371	Europiella albipennis
290310315	urn:lsid:faunaeur.org:taxname:405504	Ensina sonchi
290310139	urn:lsid:faunaeur.org:taxname:55680	Myzus ligustri
290309811	urn:lsid:faunaeur.org:taxname:406614	Pegomya caesia
290307727	urn:lsid:faunaeur.org:taxname:89659	Limothrips consimilis
290309804	urn:lsid:faunaeur.org:taxname:406396	Egle parva
290309932	urn:lsid:faunaeur.org:taxname:195327	Eupteryx aurata
290310406	urn:lsid:faunaeur.org:taxname:406495	Hylemya variata
290307174	urn:lsid:faunaeur.org:taxname:452272	Trigonotylus ruficornis
290309171	urn:lsid:faunaeur.org:taxname:406607	Pegomya betae
290309634	urn:lsid:faunaeur.org:taxname:55537	Macrosiphum rosae
290307826	urn:lsid:faunaeur.org:taxname:451939	Polymerus vulneratus
290307134	urn:lsid:faunaeur.org:taxname:90270	Haplothrips aculeatus
290309577	urn:lsid:faunaeur.org:taxname:453680	Alydus calcaratus
290310145	urn:lsid:faunaeur.org:taxname:56342	Vesiculaphis theobaldi
290308577	urn:lsid:faunaeur.org:taxname:451154	Plagiognathus chrysanthemi
290307129	urn:lsid:faunaeur.org:taxname:195132	Zyginidia scutellaris
290310851		Pegohylemia fugax
290307412	urn:lsid:faunaeur.org:taxname:243236	Chaetocnema tibialis
290307170	urn:lsid:faunaeur.org:taxname:451150	Plagiognathus arbustorum
290311613	urn:lsid:faunaeur.org:taxname:245920	Acentrotypus brunnipes
290309964	urn:lsid:faunaeur.org:taxname:437583	Phthorimaea operculella
290310084	urn:lsid:faunaeur.org:taxname:55215	Elatobium abietinum
290309255	urn:lsid:faunaeur.org:taxname:55553	Megoura viciae
290309263	urn:lsid:faunaeur.org:taxname:451473	Campylomma diversicorne
290307310	urn:lsid:faunaeur.org:taxname:55106	Diuraphis noxia
290309612	urn:lsid:faunaeur.org:taxname:152335	Cixius wagneri
290308463	urn:lsid:faunaeur.org:taxname:447208	Elaphria venustula
290310784	urn:lsid:faunaeur.org:taxname:246530	Protapion fulvipes
290310643	urn:lsid:faunaeur.org:taxname:127914	Phytomyza wahlgreni
290308396	urn:lsid:faunaeur.org:taxname:444756	Eupithecia linariata
290308920	urn:lsid:faunaeur.org:taxname:254498	Sitona hispidulus
290308443	urn:lsid:faunaeur.org:taxname:449298	Cucullia absinthii
290308438	urn:lsid:faunaeur.org:taxname:448240	Hyssia cavernosa
290309673	urn:lsid:faunaeur.org:taxname:406658	Pegomya hyoscyami
290311540	urn:lsid:faunaeur.org:taxname:447603	Helotropha leucostigma
290308781	urn:lsid:faunaeur.org:taxname:235393	Aeoloides grisescens
290309767	urn:lsid:faunaeur.org:taxname:63005	Opomyza florum
290308143	urn:lsid:faunaeur.org:taxname:353991	Cephus pygmeus
290307052	urn:lsid:faunaeur.org:taxname:186611	Aclypea opaca
290310415	urn:lsid:faunaeur.org:taxname:128285	Chromatomyia fuscula
290307795	urn:lsid:faunaeur.org:taxname:453612	Pyrrhocoris apterus
290310815	urn:lsid:faunaeur.org:taxname:449318	Cucullia umbratica
290308097	urn:lsid:faunaeur.org:taxname:236057	Hemicrepidius hirtus
290310855	urn:lsid:faunaeur.org:taxname:448825	Spaelotis ravida
290308474	urn:lsid:faunaeur.org:taxname:449520	Abrostola asclepiadis
290308389	urn:lsid:faunaeur.org:taxname:440718	Ochlodes sylvanus
290310250	urn:lsid:faunaeur.org:taxname:236126	Limonius minutus
290308483	urn:lsid:faunaeur.org:taxname:446917	Eilema complana
290308211	urn:lsid:faunaeur.org:taxname:251763	Psallidium maxillosum
290307985	urn:lsid:faunaeur.org:taxname:448713	Peridroma saucia
290308101	urn:lsid:faunaeur.org:taxname:236153	Melanotus cinerascens
290311649		Baris coerulescens
290310377	urn:lsid:faunaeur.org:taxname:406723	Pegomya zonata
290309765	urn:lsid:faunaeur.org:taxname:127784	Phytomyza pullula
290308926		Baris chlorizans
290307794	urn:lsid:faunaeur.org:taxname:402994	Melanogryllus desertus
290310557	urn:lsid:faunaeur.org:taxname:128896	Agromyza megalopsis
290307908	urn:lsid:faunaeur.org:taxname:447435	Apamea sordens
290309097	urn:lsid:faunaeur.org:taxname:255919	Prisistus obsoletus
290311018	urn:lsid:faunaeur.org:taxname:128917	Agromyza nigrociliata
290307992	urn:lsid:faunaeur.org:taxname:448388	Mythimna unipuncta
290309275	urn:lsid:faunaeur.org:taxname:127837	Phytomyza rufipes
290308429	urn:lsid:faunaeur.org:taxname:448764	Xestia c-nigrum
290311369	urn:lsid:faunaeur.org:taxname:236210	Oedostethus quadripustulatus
290308486	urn:lsid:faunaeur.org:taxname:446998	Spilosoma urticae
290307793	urn:lsid:faunaeur.org:taxname:402997	Gryllus campestris
290308393	urn:lsid:faunaeur.org:taxname:445257	Costaconvexa polygrammata
290308104	urn:lsid:faunaeur.org:taxname:236324	Synaptus filiformis
290308479	urn:lsid:faunaeur.org:taxname:447192	Meganola albula
290311253	urn:lsid:faunaeur.org:taxname:235707	Athous bicolor
290310844	urn:lsid:faunaeur.org:taxname:439582	Cnephasia incertana
290308027	urn:lsid:faunaeur.org:taxname:449539	Thysanoplusia orichalcea
